subject_id,timestamp,x,y,z,label
1600,246249520785430,-2.9368286,12.457306,-0.38519287,stairs
1600,246249571139434,-1.3074036,10.493927,-1.2321167,stairs
1600,246249621493437,-3.233139,9.886612,-1.439148,stairs
1600,246249671847441,-2.238678,9.673248,-0.85317993,stairs
1600,246249722201445,-1.6824799,8.122955,-1.9270477,stairs
1600,246249772555449,-2.660141,8.829559,-1.0594025,stairs
1600,246249822909453,-1.6189575,10.144028,-1.4698181,stairs
1600,246249873263457,-1.4606628,11.096069,-0.19210815,stairs
1600,246249923617461,-0.62298584,12.3328705,-0.038879395,stairs
1600,246249973971465,-1.5550537,12.046814,-2.0094452,stairs
1600,246250024325469,-2.6495972,13.341934,-4.1743774,stairs
1600,246250074679473,-4.7211304,12.362503,-5.4442596,stairs
1600,246250125033477,-1.6020966,9.162308,-3.3917694,stairs
1600,246250175387480,-0.425354,9.970459,-2.615326,stairs
1600,246250225741484,-1.7032318,7.678299,-0.9576721,stairs
1600,246250276095488,-3.1960754,6.545761,-1.882431,stairs
1600,246250326449492,-2.5291748,6.71373,-0.60749817,stairs
1600,246250376803496,-2.136917,8.368271,-0.6441498,stairs
1600,246250427157500,-3.0014954,11.225113,-0.989624,stairs
1600,246250477511504,-4.016861,9.520172,-0.39416504,stairs
1600,246250527865508,-2.0903168,5.4776154,-2.8003082,stairs
1600,246250578219512,-7.655411,14.818161,-1.7159729,stairs
1600,246250628573516,-1.6726227,8.3211975,-4.8281403,stairs
1600,246250678927520,-1.3696747,9.301697,-2.4550476,stairs
1600,246250729281523,-3.0975037,9.714554,-0.0013122559,stairs
1600,246250779635527,-2.8450623,7.2930756,-2.8137665,stairs
1600,246250829989531,-1.3903351,7.138794,-2.2188873,stairs
1600,246250880343535,-2.381897,7.3922424,-1.8245544,stairs
1600,246250930697539,-2.2624664,8.928345,-1.2424164,stairs
1600,246250981051543,-1.6855011,10.993729,-2.5840607,stairs
1600,246251031405547,-2.0760345,13.797684,-2.05513,stairs
1600,246251081759551,-2.2517242,13.192108,-5.36615,stairs
1600,246251132113555,-3.4901276,12.284576,-3.5571136,stairs
1600,246251182467559,-4.765396,8.563858,-3.714798,stairs
1600,246251232821562,0.09989929,9.057205,-1.6143646,stairs
1600,246251283175566,1.1613922,9.642242,-1.3219147,stairs
1600,246251333529570,-3.0127716,7.6015167,-1.7859344,stairs
1600,246251383883574,-4.7552795,7.6294403,-0.927124,stairs
1600,246251434237578,-1.6564026,6.7950745,-0.5098877,stairs
1600,246251484591582,-0.8083954,7.5889435,-0.46774292,stairs
1600,246251534945586,-2.8847046,8.165344,0.3335724,stairs
1600,246251585299590,-4.3047943,12.696136,-0.8489685,stairs
1600,246251635653594,-4.688736,12.925674,-2.912323,stairs
1600,246251686007598,-4.3949738,12.948181,-0.12788391,stairs
1600,246251736361602,-0.5635681,8.293732,-3.1557922,stairs
1600,246251786715605,-2.9108887,9.596359,-1.5255585,stairs
1600,246251837069609,-3.2526093,9.175125,-0.9495392,stairs
1600,246251887423613,-0.67419434,6.248169,-1.5452118,stairs
1600,246251937777617,-0.21820068,6.3922424,-1.9891968,stairs
1600,246251988131621,-2.4085846,8.12999,-1.3973541,stairs
1600,246252038485625,-1.567215,8.049698,-1.750534,stairs
1600,246252088839629,-1.4019165,10.549896,-1.7271423,stairs
1600,246252139193633,-1.5216217,13.028076,-0.34649658,stairs
1600,246252189547637,0.44877625,14.89859,-3.3009338,stairs
1600,246252239901641,-2.2109222,14.511398,-5.406494,stairs
1600,246252290255645,-5.557312,10.213516,-4.3231506,stairs
1600,246252340609648,-2.6166382,8.170746,-3.968399,stairs
1600,246252390963652,-0.58921814,9.802826,-2.5653229,stairs
1600,246252441317656,-1.8009033,7.602585,-1.7315826,stairs
1600,246252491671660,-3.9068146,6.7214966,-1.5982056,stairs
1600,246252542025664,-2.5672607,5.842224,-1.6846771,stairs
1600,246252592379668,-0.46209717,5.698639,-1.0949554,stairs
1600,246252642733672,-1.5395813,7.8902283,-0.0053710938,stairs
1600,246252693087676,-4.3619385,11.16153,0.33602905,stairs
1600,246252743441680,-4.007126,11.339188,-3.1801605,stairs
1600,246252793795684,-4.2921295,12.417023,-3.9352875,stairs
1600,246252844149687,-2.0311737,10.579163,-2.9249115,stairs
1600,246252894503691,-1.5189667,8.144272,-4.358597,stairs
1600,246252944857695,-3.6423798,9.714645,-2.4733887,stairs
1600,246252995211699,-2.7426147,9.076935,-1.0022736,stairs
1600,246253045565703,-0.19154358,6.4022675,-0.8215332,stairs
1600,246253095919707,-1.2368622,7.5525208,-0.5374603,stairs
1600,246253146273711,-1.835083,9.250214,-0.3199005,stairs
1600,246253196627715,-0.80477905,11.534897,-1.3932343,stairs
1600,246253246981719,-0.34765625,12.137558,-1.634079,stairs
1600,246253297335723,-1.8179321,11.35112,-3.2464752,stairs
1600,246253347689727,-0.40603638,13.970566,-4.654373,stairs
1600,246253398043730,-3.812378,11.47496,-4.0976105,stairs
1600,246253448397734,-4.2861786,7.3809204,-3.1781616,stairs
1600,246253498751738,-2.100174,8.365189,-2.874588,stairs
1600,246253549105742,-1.1736145,10.142944,-0.7216644,stairs
1600,246253599459746,-1.5477142,8.230194,-0.74949646,stairs
1600,246253649813750,-1.7767944,6.9450836,-0.9338379,stairs
1600,246253700179725,-2.4873962,5.467499,-0.72927856,stairs
1600,246253750533729,-2.2612305,8.952606,0.14105225,stairs
1600,246253800887733,-2.0905457,10.878998,-0.09503174,stairs
1600,246253851241737,-3.4895477,12.809647,0.47109985,stairs
1600,246253901595741,-3.8499908,11.5759735,-0.26715088,stairs
1600,246253951949744,-2.1039734,9.491852,-1.8073425,stairs
1600,246254002303748,-1.1114349,7.9618683,-3.1579285,stairs
1600,246254052657752,-3.381775,10.025894,-2.6466675,stairs
1600,246254103011756,-3.0015411,8.842438,-1.0795593,stairs
1600,246254153365760,-0.14337158,4.377182,-0.6725006,stairs
1600,246254203719764,0.5207367,6.6490936,-1.4244385,stairs
1600,246254254073768,-2.3988495,8.872986,-1.6853485,stairs
1600,246254304427772,-2.1239014,8.923752,-0.86657715,stairs
1600,246254354781776,0.3038025,11.328476,-0.78312683,stairs
1600,246254405135780,0.88964844,14.0373535,-1.157959,stairs
1600,246254455489783,-1.1891327,13.187332,-4.56546,stairs
1600,246254505843787,-3.632904,15.068008,-5.4272003,stairs
1600,246254556197791,-4.495529,8.00293,-2.404953,stairs
1600,246254606551795,0.018981934,8.297714,-3.1856384,stairs
1600,246254656905799,-1.1254272,10.618057,-1.2910919,stairs
1600,246254707259803,-3.243744,8.176056,-1.6391907,stairs
1600,246254757613807,-2.5064545,6.2750854,-1.7171478,stairs
1600,246254807967811,-1.6253815,7.4739532,-0.9952545,stairs
1600,246254858321815,-1.7204895,7.857895,-1.2373505,stairs
1600,246254908675819,-3.1141968,8.905945,-0.09289551,stairs
1600,246254959029823,-4.4025574,12.604507,-1.3439331,stairs
1600,246255009383826,-4.6503296,10.610733,-4.317505,stairs
1600,246255059737830,-5.723007,14.769485,-0.2260437,stairs
1600,246255110091834,-0.49850464,7.4827576,-3.1747742,stairs
1600,246255160445838,-2.1312103,8.073563,-2.6272278,stairs
1600,246255210799842,-3.9880066,9.254242,-1.1153412,stairs
1600,246255261153846,-1.7327576,7.201767,-1.695816,stairs
1600,246255311507850,-0.20454407,5.704605,-2.097824,stairs
1600,246255361861854,-1.9982147,8.566696,-1.5036316,stairs
1600,246255412215858,-1.9768829,9.29274,-1.342102,stairs
1600,246255462569862,-1.272232,10.815674,-2.3111267,stairs
1600,246255512923866,-1.5987854,13.421738,-2.8699036,stairs
1600,246255563277869,-1.6832275,14.508499,-4.204376,stairs
1600,246255613631873,-2.8270874,14.060623,-5.2333374,stairs
1600,246255663985877,-5.8856506,9.981415,-5.006439,stairs
1600,246255714339881,-1.4496307,8.592728,-3.9601288,stairs
1600,246255764693885,-1.2658844,7.9424133,-2.0405579,stairs
1600,246255815047889,-1.9788971,6.4976196,-0.5561981,stairs
1600,246255865401893,-0.96795654,5.5696716,-1.1290283,stairs
1600,246255915755897,-0.95506287,6.871933,-0.95999146,stairs
1600,246255966109901,-1.9545746,8.425034,-1.089798,stairs
1600,246256016463905,-3.7196198,10.633408,-1.2043304,stairs
1600,246256066817908,-4.6733704,11.971497,-0.6028595,stairs
1600,246256117171912,-4.998657,12.130676,0.8099823,stairs
1600,246256167525916,-3.5529327,9.997604,-0.920578,stairs
1600,246256217879920,-0.36624146,7.7958374,-2.641861,stairs
1600,246256268233924,-1.1931152,10.353928,-1.2702942,stairs
1600,246256318587928,-2.0484772,9.671951,-0.8857727,stairs
1600,246256368941932,-0.49705505,6.249527,-1.45784,stairs
1600,246256419295936,-0.4786682,6.6852264,-2.1836243,stairs
1600,246256469649940,-2.2486572,7.75795,-2.1194153,stairs
1600,246256520003944,-1.2681885,7.8006287,-1.4180298,stairs
1600,246256570357948,0.24060059,9.938324,-1.1745605,stairs
1600,246256620711951,-0.7812195,13.29953,-1.0375519,stairs
1600,246256671065955,-1.7194672,13.828171,-3.0569763,stairs
1600,246256721419959,-0.92878723,13.698624,-5.43338,stairs
1600,246256771773963,-3.1468506,12.166168,-5.0675964,stairs
1600,246256822127967,-3.6780396,8.716873,-3.8062744,stairs
1600,246256872481971,-1.7795715,9.236496,-3.0,stairs
1600,246256922835975,-2.139145,8.551392,-1.4962463,stairs
1600,246256973189979,-2.8307648,7.300827,-1.9382172,stairs
1600,246257023543983,-2.3285065,6.9072876,-1.6795502,stairs
1600,246257073897987,-1.6688538,6.941284,-0.72901917,stairs
1600,246257124251991,-1.4760132,7.484085,-0.47583008,stairs
1600,246257174605994,-2.455719,8.920334,-1.3391724,stairs
1600,246257224959998,-3.6046143,12.125061,-0.8596344,stairs
1600,246257275314002,-2.9487762,10.77858,-4.2947845,stairs
1600,246257325668006,-4.592972,12.451752,-0.9738312,stairs
1600,246257376022010,-2.0442047,8.906723,-2.2831116,stairs
1600,246257426376014,-2.8367004,9.434372,-3.1128845,stairs
1600,246257476730018,-4.4967804,9.341354,-2.504959,stairs
1600,246257527084022,-3.0118713,8.458893,-1.8671875,stairs
1600,246257577438026,-0.71972656,7.428055,-2.1463928,stairs
1600,246257627792030,-1.6244965,7.360794,-2.4362488,stairs
1600,246257678146033,-2.3922272,6.959778,-1.3701935,stairs
1600,246257728500037,-0.65574646,8.769394,-1.3245697,stairs
1600,246257778854041,-0.44055176,10.6705475,-1.111908,stairs
1600,246257829208045,-0.5780487,12.186356,-1.7390594,stairs
1600,246257879562049,-1.631546,13.055435,-4.683975,stairs
1600,246257929916053,-1.1915436,14.256912,-5.7197113,stairs
1600,246257980270057,-8.4263,11.393097,-4.8262787,stairs
1600,246258030624061,-2.9937592,7.9959106,-3.98909,stairs
1600,246258080978065,-1.1219635,8.78595,-2.4288483,stairs
1600,246258131332069,-0.36242676,8.296799,-0.29742432,stairs
1600,246258181686073,-1.8141327,7.903473,-2.3254852,stairs
1600,246258232040076,-2.8236084,6.218399,-0.5310211,stairs
1600,246258282394080,-1.0438843,7.572052,-1.9783936,stairs
1600,246258332748084,-1.859787,7.9380035,-0.9355011,stairs
1600,246258383102088,-2.8693085,10.427612,-1.0712433,stairs
1600,246258433456092,-4.170166,11.023895,0.1706543,stairs
1600,246258483810096,-4.75177,14.214645,0.4209137,stairs
1600,246258534164100,-1.9395599,7.35791,-1.9589691,stairs
1600,246258584518104,-0.38519287,6.922714,-4.889206,stairs
1600,246258634872108,-6.7834167,9.1397705,-3.2340546,stairs
1600,246258685226112,-5.525818,8.169205,-2.5064545,stairs
1600,246258735580116,-0.42503357,6.747284,-1.9857025,stairs
1600,246258785934119,0.9691162,7.8577423,-2.1598816,stairs
1600,246258836288123,-1.5163422,7.4749756,-1.8643799,stairs
1600,246258886642127,-2.2526245,7.3860474,-1.9885254,stairs
1600,246258936996131,-1.6934357,8.276627,-2.0709229,stairs
1600,246258987350135,-1.2990265,11.334976,-0.6377716,stairs
1600,246259037704139,0.43295288,15.019318,-1.1620178,stairs
1600,246259088058143,-1.4012299,14.364639,-4.93042,stairs
1600,246259138412147,-4.0195465,13.180603,-5.295639,stairs
1600,246259188766151,-4.933182,12.099701,-5.01947,stairs
1600,246259239120155,-1.1968231,6.9786377,-4.252411,stairs
1600,246259289474158,-1.3399811,8.044846,-2.638977,stairs
1600,246259339828162,-2.2782745,8.734695,-1.8566132,stairs
1600,246259390182166,-2.8940887,6.4817657,-2.8644257,stairs
1600,246259440536170,-2.6808014,6.820053,-1.4411774,stairs
1600,246259490890174,-1.991806,6.8791504,-2.17688,stairs
1600,246259541244178,-2.356659,7.522705,-2.279892,stairs
1600,246259591598182,-2.6384125,10.030167,-2.17247,stairs
1600,246259641952186,-3.471695,11.587418,-3.2983093,stairs
1600,246259692306190,-3.7507935,10.611206,-6.4422913,stairs
1600,246259742660194,-4.120926,10.555496,-3.8401794,stairs
1600,246259793014198,-1.8282166,8.316223,-3.5324554,stairs
1600,246259843368201,-2.8639069,9.559647,-1.8785706,stairs
1600,246259893722205,-2.0404358,9.409149,-1.520935,stairs
1600,246259944076209,-0.73706055,7.495163,-1.8600769,stairs
1600,246259994430213,-0.8893585,6.8157043,-2.4575653,stairs
1600,246260044784217,-2.2002106,7.2194977,-2.6746979,stairs
1600,246260095138221,-1.6214905,7.735672,-2.2212982,stairs
1600,246260145492225,-0.21066284,8.700027,-2.6873016,stairs
1600,246260195846229,-0.28694153,9.7956085,-2.34523,stairs
1600,246260246200233,-0.48414612,10.508804,-1.1744232,stairs
1600,246260296554237,-0.2379303,11.705765,-0.28826904,stairs
1600,246260346908241,2.628662,13.255112,-1.7587738,stairs
1600,246260397262244,2.011139,14.171036,-4.6806793,stairs
1600,246260447616248,-1.5399323,11.80574,-6.2056885,stairs
1600,246260497970252,-2.3703003,9.472443,-6.3917847,stairs
1600,246260548324256,-1.4459839,8.83197,-4.1764984,stairs
1600,246260598678260,0.4100952,9.096405,-2.5330963,stairs
1600,246260649032264,-0.34100342,8.366821,-3.2019958,stairs
1600,246260699386268,-2.2533722,7.212265,-3.0163727,stairs
1600,246260749740272,-2.0641174,7.9703827,-2.3080597,stairs
1600,246260800094276,-0.9290924,8.009888,-2.2232819,stairs
1600,246260850448280,-1.3427124,7.788971,-1.3505402,stairs
1600,246260900802283,-1.166748,8.394058,-0.33267212,stairs
1600,246260951156287,-0.19496155,8.941757,-1.1201477,stairs
1600,246261001510291,-0.7435608,8.48642,0.6370392,stairs
1600,246261051864295,-0.54785156,8.137283,-0.055541992,stairs
1600,246261102218299,-0.58717346,11.171753,-3.0683289,stairs
1600,246261152572303,-1.4092712,12.920166,-3.3481445,stairs
1600,246261202926307,0.4529724,8.711517,-1.4840546,stairs
1600,246261253280311,1.0176544,9.938965,-3.116623,stairs
1600,246261303634315,-1.4859009,10.142715,-3.2226105,stairs
1600,246261353988319,-1.1925812,9.111954,-2.1772919,stairs
1600,246261404342323,-0.9217987,9.788132,-2.2230682,stairs
1600,246261454696326,-1.2097015,9.237778,-1.5282288,stairs
1600,246261505050330,-0.16741943,9.591537,-1.6526184,stairs
1600,246261555404334,-0.7332306,9.787323,-1.7810516,stairs
1600,246261605758338,-1.8371735,9.158279,-0.72732544,stairs
1600,246261656112342,-1.3439789,9.588974,-1.3153839,stairs
1600,246261706466346,-1.6217804,9.846924,-2.4939423,stairs
1600,246261756820350,-1.8755493,10.89003,-2.461914,stairs
1600,246261807174354,-1.6521912,9.54834,-2.3787994,stairs
1600,246261857528358,-1.0224304,10.948257,-0.13079834,stairs
1600,246261907882362,-1.4438629,12.992691,-1.2874603,stairs
1600,246261958236366,-2.5579224,8.6285095,-0.25012207,stairs
1600,246262008590369,-1.4347839,7.522415,-0.15478516,stairs
1600,246262058944373,-0.6034241,5.520355,-0.01953125,stairs
1600,246262109298377,-0.24438477,4.4553833,0.5484772,stairs
1600,246262159652381,-0.4242401,6.8526306,1.2986755,stairs
1600,246262210006385,-1.0432739,7.9828033,1.281601,stairs
1600,246262260360389,-1.966095,7.652359,0.29785156,stairs
1600,246262310714393,-1.9916534,8.4487,-0.17866516,stairs
1600,246262361068397,-1.0990448,13.691284,-6.475891,stairs
1600,246262411422401,-1.665863,19.32309,-4.032791,stairs
1600,246262461776405,0.3603363,10.223282,1.536911,stairs
1600,246262512130408,0.37419128,11.519485,0.9601593,stairs
1600,246262562484412,-2.1000977,10.097824,-1.7230988,stairs
1600,246262612838416,-1.5741577,5.221588,-0.77711487,stairs
1600,246262663192420,-0.8582611,7.43486,-1.2079468,stairs
1600,246262713546424,-0.37036133,6.5432587,0.4407196,stairs
1600,246262763900428,0.56033325,7.0397797,0.97058105,stairs
1600,246262814254432,-0.5886688,9.59288,0.56114197,stairs
1600,246262864608436,-0.06625366,8.466492,-0.12477112,stairs
1600,246262914962440,-1.1817932,9.14119,-0.5189514,stairs
1600,246262965316444,-2.4358063,11.740723,-1.0719604,stairs
1600,246263015670448,-2.5795898,14.919632,-0.6908417,stairs
1600,246263066024451,-3.7464447,15.100937,1.3833771,stairs
1600,246263116378455,-0.4756775,10.383575,0.3993683,stairs
1600,246263166732459,-1.0155029,7.5214233,1.6438293,stairs
1600,246263217086463,-1.0657349,6.6702423,2.2807007,stairs
1600,246263267440467,0.3889618,6.126297,1.8079376,stairs
1600,246263317794471,0.2614441,7.214493,1.4172668,stairs
1600,246263368148475,-1.0570374,8.318893,0.8139801,stairs
1600,246263418502479,-1.865097,8.103409,-0.28450012,stairs
1600,246263468856483,-1.7313232,7.9375305,-0.9737549,stairs
1600,246263519210487,-2.6520233,11.354858,-5.12619,stairs
1600,246263569564491,-4.2175446,16.100418,-5.5100403,stairs
1600,246263619918494,1.0203247,15.663208,-0.14717102,stairs
1600,246263670268961,2.7023468,11.883545,0.96725464,stairs
1600,246263720622965,-2.5340576,10.585907,1.310257,stairs
1600,246263770976969,-1.4564056,9.071945,-0.36756897,stairs
1600,246263821330973,-0.776474,7.294113,-0.49986267,stairs
1600,246263871684977,-0.75657654,7.32135,-0.04849243,stairs
1600,246263922038981,-0.3331604,7.945816,-0.6967926,stairs
1600,246263972392985,-0.022918701,8.058334,-0.6297455,stairs
1600,246264022746989,-0.23191833,8.105499,-0.31700134,stairs
1600,246264073100993,-0.7604523,8.476395,-0.7739563,stairs
1600,246264123454996,-2.1079102,10.331238,-0.11376953,stairs
1600,246264173809000,-3.310318,15.540894,1.7886505,stairs
1600,246264224163004,-2.7629852,14.404144,2.694519,stairs
1600,246264274517008,-1.5266113,10.122879,2.4537048,stairs
1600,246264324871012,-2.352066,9.652008,1.9055023,stairs
1600,246264375225016,-1.8063354,7.3182526,0.79234314,stairs
1600,246264425579020,-0.89157104,5.264633,0.1847992,stairs
1600,246264475933024,-1.7209625,6.1680756,1.4936218,stairs
1600,246264526287028,-1.4613495,6.836899,1.8086548,stairs
1600,246264576641032,-0.26142883,6.5863495,0.7176666,stairs
1600,246264626995036,-1.5157318,8.139389,-0.43133545,stairs
1600,246264677349039,-2.5530548,8.976868,-0.8785095,stairs
1600,246264727703043,-1.4855804,9.170822,-2.4840088,stairs
1600,246264778057047,-3.4015808,14.259125,-4.807602,stairs
1600,246264828411051,-4.011017,18.72522,-5.1873627,stairs
1600,246264878765055,-0.23643494,13.352264,-2.5345306,stairs
1600,246264929119059,-0.33602905,10.873199,0.28555298,stairs
1600,246264979473063,-2.5610046,10.64978,-1.1741943,stairs
1600,246265029827067,-2.719818,7.6776733,-1.6147003,stairs
1600,246265080181071,-1.4868164,5.167877,-1.2467651,stairs
1600,246265130535075,-0.98924255,6.2791595,-0.15261841,stairs
1600,246265180889079,0.08621216,6.624695,0.5493164,stairs
1600,246265231243082,1.2964478,8.263382,0.6090088,stairs
1600,246265281597086,-1.239975,8.182816,-0.7502899,stairs
1600,246265331951090,-3.1183777,10.047546,-2.0456085,stairs
1600,246265382305094,-2.6663513,16.140793,-0.09480286,stairs
1600,246265432659098,-3.7256622,16.196915,2.5029755,stairs
1600,246265483013102,-2.0452576,13.398514,1.3615112,stairs
1600,246265533367106,-0.44810486,9.255234,1.142273,stairs
1600,246265583721110,-0.8805542,5.1201324,1.1111603,stairs
1600,246265634075114,-0.9413605,3.7113495,0.7118683,stairs
1600,246265684429118,-0.8628998,5.1606445,0.5178833,stairs
1600,246265734783121,-2.4285278,7.9021606,-1.0238342,stairs
1600,246265785137125,-3.494217,8.1692505,-1.4124908,stairs
1600,246265835491129,-2.3716278,7.2039948,0.0,stairs
1600,246265885845133,-1.2139893,13.478592,-2.0527496,stairs
1600,246265936199137,-3.3615417,12.744415,0.7897186,stairs
1600,246265986553141,3.6458588,16.129974,3.541748,stairs
1600,246266036907145,1.8491364,10.483658,4.140259,stairs
1600,246266087261149,-1.4886322,12.812744,0.7550812,stairs
1600,246266137615153,-1.7455597,8.005493,-1.0319519,stairs
1600,246266187969157,-1.3636475,5.25679,-1.4380188,stairs
1600,246266238323161,-2.2696228,6.2888794,-0.27093506,stairs
1600,246266288677164,-0.09136963,7.1260223,-0.34031677,stairs
1600,246266339031168,0.71932983,6.87204,0.63027954,stairs
1600,246266389385172,-0.6371155,7.6043396,0.68730164,stairs
1600,246266439739176,-2.6650848,8.604797,-1.6428223,stairs
1600,246266490093180,-2.490448,13.378235,0.22195435,stairs
1600,246266540447184,-1.7610321,19.283539,-0.26672363,stairs
1600,246266590801188,-7.2884827,14.754517,2.052353,stairs
1600,246266641155192,-0.53512573,8.998474,-1.0379028,stairs
1600,246266691509196,-0.5263977,5.7806244,0.9836426,stairs
1600,246266741863200,-1.2092285,4.2138214,0.47694397,stairs
1600,246266792217204,-1.0620728,4.5293274,-0.30073547,stairs
1600,246266842571207,-0.972641,6.1340637,0.05303955,stairs
1600,246266892925211,-2.1639557,7.0094147,-0.123413086,stairs
1600,246266943279215,-2.5417633,8.861588,-0.89112854,stairs
1600,246266993633219,-2.0744476,14.0980835,-3.3618164,stairs
1600,246267043987223,-2.779541,15.432358,-0.5823517,stairs
1600,246267094341227,-4.7331543,16.84314,4.518341,stairs
1600,246267144695231,-1.4442749,7.233658,1.7189636,stairs
1600,246267195049235,-1.1808624,10.375946,-2.1198425,stairs
1600,246267245403239,-3.1914825,7.5110626,-2.0202332,stairs
1600,246267295757243,-1.5539703,5.7198944,-1.2081451,stairs
1600,246267346111246,0.3056183,7.536316,-1.1192932,stairs
1600,246267396465250,0.9234009,7.0384674,0.99508667,stairs
1600,246267446819254,1.2642822,7.8495636,0.47254944,stairs
1600,246267497173258,-1.1394348,8.136307,-0.9017029,stairs
1600,246267547527262,-2.4802246,11.509094,-1.5097351,stairs
1600,246267597881266,-3.3133545,16.55336,-0.15760803,stairs
1600,246267648235270,-4.5741577,15.616821,1.1021576,stairs
1600,246267698589274,-3.190155,13.05455,0.38386536,stairs
1600,246267748943278,-1.3609924,9.048752,0.355896,stairs
1600,246267799297282,-1.4765625,6.1212463,1.1561737,stairs
1600,246267849651286,-0.66989136,4.1992188,0.6582947,stairs
1600,246267900005289,-0.6146393,4.563751,0.2398529,stairs
1600,246267950359293,-1.9633026,7.4305573,-0.13438416,stairs
1600,246268000713297,-2.949585,8.46875,-0.49516296,stairs
1600,246268051067301,-1.4619598,7.3748627,-0.5126648,stairs
1600,246268101421305,-2.0253448,11.823273,-3.2261658,stairs
1600,246268151775309,-2.9298096,14.941452,-1.6471405,stairs
1600,246268202129313,1.316742,13.5828705,2.840454,stairs
1600,246268252483317,-0.09553528,14.001984,2.9485168,stairs
1600,246268302837321,-3.2789917,12.284241,1.8442078,stairs
1600,246268353191325,-0.8615265,8.6418915,0.10823059,stairs
1600,246268403545329,-0.6246643,6.7658386,-0.40023804,stairs
1600,246268453899332,-1.0041504,6.507675,-0.52627563,stairs
1600,246268504253336,-0.095443726,6.5916595,-0.3106537,stairs
1600,246268554607340,1.2485657,7.4733124,0.56614685,stairs
1600,246268604961344,0.1434021,7.7383575,-0.26411438,stairs
1600,246268655315348,-2.3325653,9.539307,-2.243805,stairs
1600,246268705669352,-4.110733,13.712219,-1.8349915,stairs
1600,246268756023356,-4.7219543,17.924118,0.4607849,stairs
1600,246268806377360,-3.2207642,14.779846,0.40878296,stairs
1600,246268856731364,-2.1497192,10.785858,1.1683807,stairs
1600,246268907085368,-2.2371674,8.097931,1.5317078,stairs
1600,246268957439371,-1.3680115,5.0097046,0.07635498,stairs
1600,246269007793375,-0.8289795,4.5150757,0.41514587,stairs
1600,246269058147379,-1.3962097,5.070099,1.1231384,stairs
1600,246269108501383,-1.8714752,6.474869,0.08610535,stairs
1600,246269158855387,-2.9767761,7.80159,-1.2976685,stairs
1600,246269209209391,-1.2137756,7.6747894,0.9879608,stairs
1600,246269259563395,-0.13595581,12.783081,0.35073853,stairs
1600,246269309917399,0.3905487,18.41121,-4.10054,stairs
1600,246269360271403,0.31484985,14.183014,-1.3229523,stairs
1600,246269410625407,-0.65089417,12.299683,1.4342346,stairs
1600,246269460979411,-2.67807,11.23497,-2.1466675,stairs
1600,246269511333414,-2.0099487,6.6819153,-2.256775,stairs
1600,246269561687418,-1.3263702,3.9659882,-3.6326904,stairs
1600,246269612041422,-1.8168945,5.055374,-1.48909,stairs
1600,246269662395426,-0.2737732,4.149231,-0.17243958,stairs
1600,246269712749430,1.3090973,7.2297516,0.45948792,stairs
1600,246269763103434,-1.5039063,6.2627716,-1.0271912,stairs
1600,246269813457438,-5.2785187,15.912811,0.98153687,stairs
1600,246269863811442,-6.6450806,19.37996,1.708374,stairs
1600,246269914165446,-0.7551575,16.2995,2.814804,stairs
1600,246269964519450,-1.024826,9.602646,1.0145569,stairs
1600,246270014873454,-2.8693848,6.063492,0.7003021,stairs
1600,246270065227457,-1.2095642,4.1581116,0.5213165,stairs
1600,246270115581461,-0.16043091,2.4891052,0.47517395,stairs
1600,246270165935465,-1.3052216,4.5630646,-0.4721222,stairs
1600,246270216289469,-3.3246918,8.037125,-0.9151001,stairs
1600,246270266643473,-3.834961,8.434723,0.7732849,stairs
1600,246270316997477,-0.5144501,10.19429,-1.506958,stairs
1600,246270367351481,-3.5182953,16.929398,-0.6101227,stairs
1600,246270417705485,-1.6853027,19.060211,2.3100433,stairs
1600,246270468059489,-2.3779602,9.172821,2.4066467,stairs
1600,246270518413493,-1.432373,12.620819,1.555954,stairs
1600,246270568767496,-1.043045,7.9374084,-1.839035,stairs
1600,246270619121500,-1.5424652,4.4914703,-0.9628601,stairs
1600,246270669475504,-1.1219635,6.5468445,-0.7263031,stairs
1600,246270719829508,0.28956604,6.3984985,0.8552246,stairs
1600,246270770183512,2.7403717,7.8672028,0.19148254,stairs
1600,246270820537516,-0.6719513,8.010559,-0.37219238,stairs
1600,246270870891520,-5.065628,12.489685,-0.011520386,stairs
1600,246270921245524,-2.2116394,17.692093,1.1947021,stairs
1600,246270971599528,-3.1671448,16.677673,0.9915619,stairs
1600,246271021953532,-1.9562988,10.053665,1.2842255,stairs
1600,246271072307536,-1.6434326,7.479126,0.91400146,stairs
1600,246271122661539,-1.3151245,5.0911865,0.81643677,stairs
1600,246271173015543,-0.71629333,4.672455,0.43229675,stairs
1600,246271223369547,-1.0197906,4.88002,0.6003113,stairs
1600,246271273723551,-2.573944,7.2495117,-0.04386902,stairs
1600,246271324077555,-3.6541138,8.787704,0.45440674,stairs
1600,246271374431559,-1.3137817,8.19809,-0.07569885,stairs
1600,246271424785563,-1.5355225,14.128479,-1.1655884,stairs
1600,246271475139567,-3.453064,17.92714,0.7502594,stairs
1600,246271525493571,-2.421112,15.816849,2.3188477,stairs
1600,246271575847575,-1.9018707,10.861084,1.0451813,stairs
1600,246271626201579,-1.3146057,9.530975,0.120529175,stairs
1600,246271676555582,-1.2868958,6.811676,-1.1148834,stairs
1600,246271726909586,-0.95965576,5.197754,-0.7501221,stairs
